YEAR,TEAM NO,TEAM ID,TEAM,SEED,ROUND,CONF,CONF ID,SEED_PAKE,SEED_PAKE RANK,SEED_PASE,SEED_PASE RANK,SEED_GAMES,SEED_W,SEED_L,SEED_WIN%,SEED_R64,SEED_R32,SEED_S16,SEED_E8,SEED_F4,SEED_F2,SEED_CHAMP,SEED_TOP2,SEED_CHAMP%,PROG_PAKE,PROG_PAKE RANK,PROG_PASE,PROG_PASE RANK,PROG_GAMES,PROG_W,PROG_L,PROG_WIN%,PROG_R64,PROG_R32,PROG_S16,PROG_E8,PROG_F4,PROG_F2,PROG_CHAMP,PROG_TOP2,PROG_F4%,PROG_CHAMP%,CONF_PAKE,CONF_PAKE RANK,CONF_PASE,CONF_PASE RANK,CONF_GAMES,CONF_W,CONF_L,CONF_WIN%,CONF_R64,CONF_R32,CONF_S16,CONF_E8,CONF_F4,CONF_F2,CONF_CHAMP,CONF_TOP2,CONF_CHAMP%
2019,762,157,Oregon,12,16,P12,24,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,5.5,7.0,6.1,7.0,25.0,16.0,9.0,0.64,9.0,8.0,5.0,2.0,1.0,0.0,0.0,1.0,0.436,0.083,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2019,761,164,Prairie View A&M,16,68,SWAC,31,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,-0.2,18,-0.1,20,8,0,8,0.0,8,0,0,0,0,0,0,0,0.0
2019,760,167,Purdue,3,8,B10,6,6.6,3,4.3,3,185,122,63,0.659,64,56,38,19,5,3,1,0,0.794,-2.6,224.0,-2.7,224.0,35.0,21.0,14.0,0.6,14.0,10.0,7.0,2.0,1.0,1.0,0.0,3.0,0.857,0.32299999999999995,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2019,759,174,Saint Louis,13,64,A10,1,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,-0.2,141.0,-0.6,168.0,7.0,3.0,4.0,0.429,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.017,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
2019,758,175,Saint Mary's,11,64,WCC,33,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,-4.1,238.0,-2.8,227.0,14.0,5.0,9.0,0.357,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33,0.059000000000000004,-2.8,28,0.1,19,70,40,30,0.571,30,20,11,5,2,2,0,6,0.71
2019,757,181,Seton Hall,10,64,BE,8,-8.5,14,-2.6,13,100,36,64,0.36,64,25,7,3,1,0,0,0,0.134,-2.4,221.0,-2.7,223.0,6.0,1.0,5.0,0.167,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.011000000000000001,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2019,756,192,St. John's,11,68,BE,8,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,-1.3,201.0,-1.7,206.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.002,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2019,755,196,Syracuse,8,64,ACC,2,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,5.6,6.0,4.7,10.0,31.0,21.0,10.0,0.677,10.0,9.0,7.0,3.0,2.0,0.0,0.0,2.0,0.698,0.20800000000000002,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2019,754,198,Temple,11,68,Amer,4,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,-2.6,227.0,-3.6,234.0,9.0,2.0,7.0,0.222,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.013999999999999999,-5.3,30,-0.6,21,50,27,23,0.54,24,14,6,3,2,1,1,3,0.512
2019,753,199,Tennessee,2,16,SEC,28,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,-2.0,215.0,-0.3,154.0,27.0,16.0,11.0,0.593,11.0,8.0,6.0,2.0,0.0,0.0,0.0,3.0,0.7509999999999999,0.239,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2019,752,204,Texas Tech,3,2,B12,7,6.6,3,4.3,3,185,122,63,0.659,64,56,38,19,5,3,1,0,0.794,0.9,42.0,2.7,22.0,17.0,11.0,6.0,0.647,6.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.555,0.195,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2019,751,209,UC Irvine,13,32,BW,11,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,0.5,58.0,0.5,63.0,3.0,1.0,2.0,0.333,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,-1.4,23,-0.8,23,18,2,16,0.111,16,2,0,0,0,0,0,0,0.002
2019,750,211,UCF,9,32,Amer,4,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,0.2,76.0,0.4,73.0,2.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.001,-5.3,30,-0.6,21,50,27,23,0.54,24,14,6,3,2,1,1,3,0.512
2019,749,221,Utah St.,8,64,MWC,20,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,-3.9,235.0,-3.4,232.0,8.0,1.0,7.0,0.125,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.015,-12.5,32,-15.6,31,65,23,42,0.354,42,14,6,1,1,1,0,1,0.185
2019,748,226,VCU,8,64,A10,1,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,-0.4,164.0,-1.1,193.0,18.0,7.0,11.0,0.389,11.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.218,0.025,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
2019,747,227,Vermont,13,64,AE,3,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,-1.8,212.0,-1.1,195.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,-1.8,25,-0.9,24,17,1,16,0.059,16,1,0,0,0,0,0,0,0.0
2019,746,228,Villanova,6,32,BE,8,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,4.8,9.0,4.0,12.0,40.0,29.0,11.0,0.725,13.0,11.0,6.0,4.0,4.0,2.0,2.0,7.0,0.929,0.551,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2019,745,229,Virginia,1,1,ACC,2,18.5,1,-5.3,14,258,206,52,0.798,64,62,52,38,24,18,12,64,0.9990000000000001,-6.7,242.0,-7.4,241.0,21.0,13.0,8.0,0.619,9.0,5.0,3.0,2.0,1.0,1.0,1.0,5.0,0.9279999999999999,0.519,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2019,744,230,Virginia Tech,4,16,ACC,2,2.6,7,3.3,5,166,103,63,0.62,64,49,34,11,6,2,1,0,0.7440000000000001,-2.6,225.0,-2.1,217.0,7.0,2.0,5.0,0.286,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.192,0.025,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2019,743,232,Washington,9,32,P12,24,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,0.7,50.0,1.3,33.0,9.0,5.0,4.0,0.556,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.162,0.027000000000000003,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2019,742,240,Wisconsin,5,64,B10,6,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,1.5,31.0,2.8,19.0,37.0,23.0,14.0,0.622,14.0,11.0,7.0,2.0,2.0,1.0,0.0,2.0,0.8190000000000001,0.312,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2019,741,241,Wofford,7,32,SC,27,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,-1.2,198.0,-0.9,184.0,6.0,1.0,5.0,0.167,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.002,-1.2,21,0.1,18,21,5,16,0.238,16,3,1,1,0,0,0,0,0.024
2019,740,245,Yale,14,64,Ivy,15,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,0.8,47.0,0.9,45.0,6.0,2.0,4.0,0.333,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.002,3.1,5,3.8,8,23,8,15,0.348,15,6,2,0,0,0,0,0,0.005
2018,739,3,Alabama,9,32,SEC,28,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,0.2,77.0,-0.5,163.0,15.0,9.0,6.0,0.6,6.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,0.5379999999999999,0.163,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2018,738,8,Arizona,4,64,P12,24,2.6,7,3.3,5,166,103,63,0.62,64,49,34,11,6,2,1,0,0.7440000000000001,-2.4,219.0,-2.8,226.0,31.0,19.0,12.0,0.613,12.0,8.0,8.0,3.0,0.0,0.0,0.0,6.0,0.887,0.39799999999999996,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2018,737,9,Arizona St.,11,68,P12,24,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,-2.0,216.0,-2.0,215.0,5.0,1.0,4.0,0.2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.016,6.1,2,7.3,3,146,83,63,0.568,63,44,27,9,3,0,0,9,0.665
2018,736,10,Arkansas,7,64,SEC,28,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,4.3,11.0,3.5,14.0,18.0,11.0,7.0,0.611,7.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.174,0.018000000000000002,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2018,735,12,Auburn,4,32,SEC,28,2.6,7,3.3,5,166,103,63,0.62,64,49,34,11,6,2,1,0,0.7440000000000001,-1.5,204.0,-0.2,143.0,12.0,7.0,5.0,0.583,5.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.44799999999999995,0.102,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2018,734,22,Bucknell,14,64,Pat,25,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,-1.2,199.0,-1.2,197.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.001,-2.2,26,-1.4,25,17,1,16,0.059,16,1,0,0,0,0,0,0,0.001
2018,733,23,Buffalo,13,32,MAC,17,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,-0.1,118.0,0.0,104.0,6.0,2.0,4.0,0.333,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.001,0.2,14,0.9,12,22,6,16,0.273,16,5,1,0,0,0,0,0,0.002
2018,732,24,Butler,10,32,BE,8,-8.5,14,-2.6,13,100,36,64,0.36,64,25,7,3,1,0,0,0,0.134,7.0,4.0,8.7,3.0,26.0,17.0,9.0,0.654,9.0,8.0,3.0,2.0,2.0,2.0,0.0,0.0,0.373,0.057,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2018,731,28,Cal St. Fullerton,15,64,BW,11,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,-0.3,150.0,-0.4,157.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,-1.4,23,-0.8,23,18,2,16,0.111,16,2,0,0,0,0,0,0,0.002
2018,730,32,Cincinnati,2,32,Amer,4,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,-3.6,234.0,-3.5,233.0,15.0,6.0,9.0,0.4,9.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.436,0.11599999999999999,-5.3,30,-0.6,21,50,27,23,0.54,24,14,6,3,2,1,1,3,0.512
2018,729,33,Clemson,5,16,ACC,2,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,-2.2,218.0,-1.6,205.0,12.0,5.0,7.0,0.417,7.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.262,0.035,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2018,728,37,College of Charleston,13,64,CAA,12,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,-0.8,180.0,-1.0,187.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.2,16,0.1,16,25,7,18,0.28,18,4,1,1,1,0,0,0,0.011000000000000001
2018,727,43,Creighton,8,64,BE,8,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,0.6,56.0,1.1,40.0,20.0,11.0,9.0,0.55,9.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.389,0.069,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2018,726,44,Davidson,12,64,A10,1,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,-0.9,182.0,0.3,76.0,9.0,3.0,6.0,0.333,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11199999999999999,0.023,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
2018,725,50,Duke,2,8,ACC,2,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,3.1,19.0,1.4,30.0,50.0,37.0,13.0,0.74,15.0,13.0,10.0,7.0,3.0,2.0,2.0,11.0,0.978,0.626,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2018,724,55,Florida,6,32,SEC,28,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,3.4,17.0,5.0,9.0,29.0,19.0,10.0,0.655,10.0,8.0,5.0,5.0,1.0,0.0,0.0,2.0,0.7659999999999999,0.314,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2018,723,58,Florida St.,9,8,ACC,2,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,1.3,34.0,1.2,34.0,19.0,11.0,8.0,0.579,8.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.341,0.046,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2018,722,66,Georgia St.,15,64,SB,26,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,0.3,73.0,0.6,60.0,5.0,1.0,4.0,0.2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,1.8,8,1.4,10,20,5,15,0.25,15,4,1,0,0,0,0,0,0.002
2018,721,68,Gonzaga,4,16,WCC,33,2.6,7,3.3,5,166,103,63,0.62,64,49,34,11,6,2,1,0,0.7440000000000001,3.4,16.0,4.5,11.0,50.0,34.0,16.0,0.68,16.0,15.0,10.0,5.0,2.0,2.0,0.0,6.0,0.9740000000000001,0.687,-2.8,28,0.1,19,70,40,30,0.571,30,20,11,5,2,2,0,6,0.71
2018,720,76,Houston,6,32,Amer,4,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,-1.6,208.0,0.8,56.0,21.0,14.0,7.0,0.667,7.0,6.0,5.0,2.0,1.0,0.0,0.0,3.0,0.8959999999999999,0.478,-5.3,30,-0.6,21,50,27,23,0.54,24,14,6,3,2,1,1,3,0.512
2018,719,81,Iona,15,64,MAAC,16,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,-1.0,190.0,-1.0,189.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,1.8,7,2.2,9,20,5,15,0.25,15,3,1,1,0,0,0,0,0.0
2018,718,86,Kansas,1,4,B12,7,18.5,1,-5.3,14,258,206,52,0.798,64,62,52,38,24,18,12,64,0.9990000000000001,3.9,14.0,-2.5,220.0,55.0,41.0,14.0,0.745,16.0,16.0,9.0,7.0,4.0,3.0,2.0,12.0,0.988,0.733,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2018,717,87,Kansas St.,9,8,B12,7,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,1.4,32.0,0.3,74.0,22.0,12.0,10.0,0.545,10.0,6.0,3.0,3.0,0.0,0.0,0.0,1.0,0.42700000000000005,0.081,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2018,716,90,Kentucky,5,16,SEC,28,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,5.3,8.0,6.6,6.0,44.0,32.0,12.0,0.727,13.0,10.0,8.0,7.0,4.0,2.0,1.0,6.0,0.9690000000000001,0.638,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2018,715,96,Lipscomb,15,64,ASun,5,4.1,4,5.4,2,76,12,64,0.158,64,7,4,1,0,0,0,0,0.0,-0.1,101.0,-0.1,108.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,13,1.2,11,20,4,16,0.2,16,3,1,0,0,0,0,0,0.005
2018,714,98,LIU Brooklyn,16,68,NEC,21,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,-0.3,145.0,-0.1,121.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.3,11,0.6,13,11,1,10,0.091,10,1,0,0,0,0,0,0,0.0
2018,713,103,Loyola Chicago,11,4,MVC,19,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,3.4,15.0,4.0,13.0,9.0,6.0,3.0,0.667,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.095,0.012,1.7,9,4.1,7,42,21,21,0.5,21,12,5,2,2,0,0,1,0.171
2018,712,108,Marshall,13,32,CUSA,13,-2.9,11,1.0,10,81,17,64,0.21,64,15,2,0,0,0,0,0,0.006,0.7,48.0,0.8,51.0,2.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,4.2,4,4.8,4,35,17,18,0.486,18,9,3,2,2,1,0,2,0.319
2018,711,113,Miami FL,6,64,ACC,2,-19.6,16,-20.3,16,111,47,64,0.423,64,32,10,5,0,0,0,0,0.299,4.1,12.0,3.4,17.0,19.0,12.0,7.0,0.632,7.0,5.0,4.0,2.0,1.0,0.0,0.0,1.0,0.311,0.049,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2018,710,114,Michigan,3,2,B10,6,6.6,3,4.3,3,185,122,63,0.659,64,56,38,19,5,3,1,0,0.794,7.0,5.0,7.6,5.0,35.0,24.0,11.0,0.686,11.0,9.0,7.0,4.0,2.0,2.0,0.0,3.0,0.759,0.265,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2018,709,115,Michigan St.,3,32,B10,6,6.6,3,4.3,3,185,122,63,0.659,64,56,38,19,5,3,1,0,0.794,8.0,3.0,9.6,2.0,47.0,32.0,15.0,0.681,15.0,13.0,9.0,5.0,4.0,1.0,0.0,4.0,0.867,0.342,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2018,708,122,Missouri,8,64,SEC,28,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,-2.9,229.0,-3.3,231.0,13.0,5.0,8.0,0.385,8.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.353,0.073,2.7,6,4.4,6,193,111,82,0.575,83,51,30,19,8,2,1,14,0.879
2018,707,123,Montana,14,64,BSky,9,-6.9,13,-2.3,12,72,8,64,0.111,64,8,0,0,0,0,0,0,0.005,-1.0,186.0,-0.9,183.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,-2.6,27,-2.2,27,15,0,15,0.0,15,0,0,0,0,0,0,0,0.0
2018,706,128,Murray St.,12,64,OVC,22,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,0.7,51.0,0.8,52.0,9.0,4.0,5.0,0.444,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.003,0.1,17,0.1,17,20,5,15,0.25,15,5,0,0,0,0,0,0,0.003
2018,705,130,Nevada,7,16,MWC,20,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,-0.5,165.0,-0.9,179.0,6.0,2.0,4.0,0.333,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.054000000000000006,0.003,-12.5,32,-15.6,31,65,23,42,0.354,42,14,6,1,1,1,0,1,0.185
2018,704,132,New Mexico St.,12,64,WAC,32,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,-1.9,214.0,-2.0,214.0,10.0,1.0,9.0,0.1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,-4.0,29,-3.7,28,19,2,17,0.105,17,2,0,0,0,0,0,0,0.01
2018,703,135,North Carolina,2,32,ACC,2,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,11.7,1.0,8.5,4.0,53.0,41.0,12.0,0.774,14.0,13.0,10.0,7.0,5.0,4.0,2.0,9.0,0.9670000000000001,0.556,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2018,702,137,North Carolina Central,16,68,MEAC,18,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,-0.3,144.0,-0.2,137.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.2,15,0.4,15,12,1,11,0.083,11,1,0,0,0,0,0,0,0.0
2018,701,138,North Carolina St.,9,64,ACC,2,-1.3,10,2.6,8,106,42,64,0.396,64,31,5,4,2,0,0,0,0.12300000000000001,3.2,18.0,3.5,15.0,15.0,8.0,7.0,0.533,7.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.10099999999999999,0.006,17.5,1,12.4,1,247,157,90,0.636,95,65,43,25,12,7,5,27,0.953
2018,700,152,Ohio St.,5,32,B10,6,-10.1,15,-1.8,11,136,72,64,0.529,64,38,20,7,5,2,0,0,0.506,-4.1,237.0,-2.7,225.0,26.0,15.0,11.0,0.577,11.0,8.0,4.0,2.0,1.0,0.0,0.0,5.0,0.8590000000000001,0.43700000000000006,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2018,699,153,Oklahoma,10,64,B12,7,-8.5,14,-2.6,13,100,36,64,0.36,64,25,7,3,1,0,0,0,0.134,1.4,33.0,0.8,48.0,21.0,12.0,9.0,0.571,9.0,6.0,3.0,2.0,1.0,0.0,0.0,2.0,0.46299999999999997,0.091,-11.3,31,-15.9,32,239,139,100,0.582,103,70,34,20,7,5,3,22,0.956
2018,698,160,Penn,16,64,Ivy,15,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,-0.1,119.0,0.0,105.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,5,3.8,8,23,8,15,0.348,15,6,2,0,0,0,0,0,0.005
2018,697,166,Providence,10,64,BE,8,-8.5,14,-2.6,13,100,36,64,0.36,64,25,7,3,1,0,0,0,0.134,-1.3,200.0,-2.1,216.0,9.0,3.0,6.0,0.333,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.094,0.006999999999999999,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2018,696,167,Purdue,2,16,B10,6,-6.8,12,-9.9,15,202,139,63,0.688,64,57,41,26,11,3,1,64,0.9740000000000001,-2.6,224.0,-2.7,224.0,35.0,21.0,14.0,0.6,14.0,10.0,7.0,2.0,1.0,1.0,0.0,3.0,0.857,0.32299999999999995,1.5,10,4.5,5,250,146,104,0.584,104,76,39,16,10,5,0,20,0.924
2018,695,168,Radford,16,64,BSth,10,-1.1,9,1.2,9,66,2,64,0.03,64,2,0,0,0,0,0,0,0.0,0.0,96.0,0.0,95.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,22,-1.5,26,14,0,14,0.0,14,0,0,0,0,0,0,0,0.0
2018,694,169,Rhode Island,7,32,A10,1,3.2,6,2.6,7,123,60,63,0.488,64,39,12,4,3,1,1,0,0.217,0.7,49.0,0.4,69.0,4.0,2.0,2.0,0.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.001,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
2018,693,179,San Diego St.,11,64,MWC,20,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,0.8,45.0,1.1,39.0,24.0,13.0,11.0,0.542,11.0,6.0,4.0,1.0,1.0,1.0,0.0,1.0,0.473,0.10400000000000001,-12.5,32,-15.6,31,65,23,42,0.354,42,14,6,1,1,1,0,1,0.185
2018,692,181,Seton Hall,8,32,BE,8,0.9,8,3.5,4,113,49,64,0.434,64,33,7,3,3,3,0,0,0.152,-2.4,221.0,-2.7,223.0,6.0,1.0,5.0,0.167,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.011000000000000001,-0.6,19,-7.3,30,232,140,92,0.603,98,63,34,19,12,6,6,23,0.9520000000000001
2018,691,186,South Dakota St.,12,64,Sum,30,4.0,5,2.6,6,99,35,64,0.354,64,26,8,1,0,0,0,0,0.045,-1.7,211.0,-1.8,209.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,-1.0,20,-0.8,22,19,3,16,0.158,16,2,1,0,0,0,0,0,0.0
2018,690,191,St. Bonaventure,11,64,A10,1,15.3,2,15.7,1,122,58,64,0.475,64,32,16,6,4,0,0,0,0.11699999999999999,-1.6,210.0,-1.4,203.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.002,-1.5,24,-5.8,29,80,32,48,0.4,48,23,7,2,0,0,0,0,0.09
